   2     70.000000       6555.4437       544.56525     -0.64409469       7.7617012       6578.0236    
   2     71.000000       6554.7951       552.32657     -0.65327447       7.7609332       6578.0242    
   2     72.000000       6554.1372       560.08712     -0.66245333       7.7601542       6578.0249    
   2     73.000000       6553.4702       567.84688     -0.67163125       7.7593645       6578.0256    
   2     74.000000       6552.7939       575.60584     -0.68080824       7.7585638       6578.0263    
   2     75.000000       6552.1085       583.36400     -0.68998427       7.7577523       6578.0270    
   2     76.000000       6551.4140       591.12134     -0.69915933       7.7569299       6578.0278    
   2     77.000000       6550.7102       598.87786     -0.70833340       7.7560967       6578.0285    
   2     78.000000       6549.9973       606.63353     -0.71750648       7.7552526       6578.0293    
   2     79.000000       6549.2752       614.38836     -0.72667856       7.7543977       6578.0300    
   2     80.000000       6548.5439       622.14232     -0.73584961       7.7535318       6578.0308    
   2     81.000000       6547.8035       629.89542     -0.74501963       7.7526552       6578.0315    
   2     82.000000       6547.0539       637.64763     -0.75418860       7.7517676       6578.0323    
   2     83.000000       6546.2951       645.39895     -0.76335651       7.7508693       6578.0331    
   2     84.000000       6545.5272       653.14936     -0.77252335       7.7499600       6578.0339    
   2     85.000000       6544.7501       660.89887     -0.78168911       7.7490399       6578.0347    
   2     86.000000       6543.9638       668.64744     -0.79085377       7.7481090       6578.0356    
   2     87.000000       6543.1684       676.39508     -0.80001731       7.7471672       6578.0364    
   2     88.000000       6542.3638       684.14177     -0.80917974       7.7462146       6578.0372    
   2     89.000000       6541.5500       691.88751     -0.81834102       7.7452511       6578.0381    
   2     90.000000       6540.7271       699.63227     -0.82750116       7.7442767       6578.0389    
   2     91.000000       6539.8950       707.37606     -0.83666013       7.7432915       6578.0398    
   2     92.000000       6539.0538       715.11885     -0.84581793       7.7422955       6578.0407    
   2     93.000000       6538.2034       722.86064     -0.85497454       7.7412887       6578.0416    
   2     94.000000       6537.3438       730.60142     -0.86412995       7.7402710       6578.0425    
   2     95.000000       6536.4751       738.34118     -0.87328415       7.7392424       6578.0434    
   2     96.000000       6535.5973       746.07990     -0.88243712       7.7382030       6578.0443    
   2     97.000000       6534.7102       753.81758     -0.89158885       7.7371528       6578.0452    
   2     98.000000       6533.8141       761.55421     -0.90073932       7.7360918       6578.0462    
   2     99.000000       6532.9088       769.28976     -0.90988853       7.7350199       6578.0471    
   2     100.00000       6531.9943       777.02424     -0.91903647       7.7339372       6578.0481    
   2     101.00000       6531.0707       784.75763     -0.92818311       7.7328436       6578.0490    
   2     102.00000       6530.1379       792.48993     -0.93732845       7.7317392       6578.0500    
   2     103.00000       6529.1960       800.22111     -0.94647247       7.7306240       6578.0510    
   2     104.00000       6528.2450       807.95117     -0.95561516       7.7294980       6578.0520    
   2     105.00000       6527.2848       815.68010     -0.96475651       7.7283612       6578.0530    
   2     106.00000       6526.3155       823.40789     -0.97389651       7.7272135       6578.0540    
   2     107.00000       6525.3370       831.13452     -0.98303513       7.7260550       6578.0550    
   2     108.00000       6524.3494       838.86000     -0.99217238       7.7248857       6578.0560    
   2     109.00000       6523.3527       846.58429      -1.0013082       7.7237056       6578.0571    
   2     110.00000       6522.3468       854.30740      -1.0104427       7.7225146       6578.0581    
   2     111.00000       6521.3318       862.02932      -1.0195757       7.7213129       6578.0592    
   2     112.00000       6520.3076       869.75003      -1.0287073       7.7201003       6578.0603    
   2     113.00000       6519.2744       877.46952      -1.0378374       7.7188769       6578.0614    
   2     114.00000       6518.2320       885.18778      -1.0469661       7.7176427       6578.0624    
   2     115.00000       6517.1804       892.90480      -1.0560934       7.7163977       6578.0635    
   2     116.00000       6516.1198       900.62057      -1.0652191       7.7151419       6578.0646    
   2     117.00000       6515.0500       908.33508      -1.0743433       7.7138753       6578.0658    
   2     118.00000       6513.9711       916.04831      -1.0834661       7.7125979       6578.0669    
   2     119.00000       6512.8831       923.76027      -1.0925873       7.7113097       6578.0680    
   2     120.00000       6511.7859       931.47093      -1.1017069       7.7100107       6578.0692    
   2     121.00000       6510.6797       939.18029      -1.1108251       7.7087009       6578.0703    
   2     122.00000       6509.5643       946.88833      -1.1199416       7.7073803       6578.0715    
   2     123.00000       6508.4398       954.59504      -1.1290566       7.7060489       6578.0727    
   2     124.00000       6507.3062       962.30042      -1.1381700       7.7047067       6578.0739    
   2     125.00000       6506.1634       970.00445      -1.1472818       7.7033538       6578.0750    
   2     126.00000       6505.0116       977.70713      -1.1563920       7.7019900       6578.0763    
   2     127.00000       6503.8507       985.40843      -1.1655006       7.7006155       6578.0775    
   2     128.00000       6502.6806       993.10835      -1.1746076       7.6992302       6578.0787    
   2     129.00000       6501.5014       1000.8069      -1.1837128       7.6978341       6578.0799    
   2     130.00000       6500.3132       1008.5040      -1.1928165       7.6964272       6578.0812    
   2     131.00000       6499.1158       1016.1997      -1.2019184       7.6950095       6578.0824    
   2     132.00000       6497.9093       1023.8940      -1.2110187       7.6935811       6578.0837    
   2     133.00000       6496.6938       1031.5869      -1.2201172       7.6921419       6578.0849    
   2     134.00000       6495.4691       1039.2783      -1.2292141       7.6906919       6578.0862    
   2     135.00000       6494.2353       1046.9683      -1.2383092       7.6892312       6578.0875    
   2     136.00000       6492.9925       1054.6568      -1.2474026       7.6877596       6578.0888    
   2     137.00000       6491.7405       1062.3438      -1.2564942       7.6862774       6578.0901    
   2     138.00000       6490.4795       1070.0293      -1.2655840       7.6847843       6578.0914    
   2     139.00000       6489.2094       1077.7134      -1.2746721       7.6832805       6578.0928    
   2     140.00000       6487.9302       1085.3959      -1.2837584       7.6817660       6578.0941    
   2     141.00000       6486.6419       1093.0769      -1.2928429       7.6802407       6578.0954    
   2     142.00000       6485.3445       1100.7564      -1.3019256       7.6787046       6578.0968    
   2     143.00000       6484.0380       1108.4343      -1.3110064       7.6771578       6578.0982    
   2     144.00000       6482.7225       1116.1107      -1.3200854       7.6756002       6578.0995    
   2     145.00000       6481.3978       1123.7855      -1.3291626       7.6740319       6578.1009    
   2     146.00000       6480.0641       1131.4587      -1.3382379       7.6724528       6578.1023    
   2     147.00000       6478.7214       1139.1304      -1.3473113       7.6708630       6578.1037    
   2     148.00000       6477.3695       1146.8005      -1.3563828       7.6692625       6578.1051    
   2     149.00000       6476.0086       1154.4689      -1.3654524       7.6676512       6578.1066    
   2     150.00000       6474.6386       1162.1358      -1.3745201       7.6660291       6578.1080    
   2     151.00000       6473.2596       1169.8010      -1.3835858       7.6643964       6578.1094    
   2     152.00000       6471.8714       1177.4645      -1.3926496       7.6627529       6578.1109    
   2     153.00000       6470.4743       1185.1265      -1.4017115       7.6610987       6578.1123    
   2     154.00000       6469.0680       1192.7867      -1.4107714       7.6594337       6578.1138    
   2     155.00000       6467.6527       1200.4453      -1.4198293       7.6577581       6578.1153    
   2     156.00000       6466.2284       1208.1022      -1.4288852       7.6560717       6578.1168    
   2     157.00000       6464.7949       1215.7575      -1.4379391       7.6543746       6578.1183    
   2     158.00000       6463.3525       1223.4110      -1.4469910       7.6526667       6578.1198    
   2     159.00000       6461.9010       1231.0628      -1.4560408       7.6509482       6578.1213    
   2     160.00000       6460.4404       1238.7129      -1.4650886       7.6492189       6578.1228    
   2     161.00000       6458.9708       1246.3612      -1.4741344       7.6474790       6578.1243    
   2     162.00000       6457.4921       1254.0078      -1.4831780       7.6457283       6578.1259    
   2     163.00000       6456.0044       1261.6527      -1.4922196       7.6439669       6578.1274    
   2     164.00000       6454.5077       1269.2958      -1.5012591       7.6421948       6578.1290    
   2     165.00000       6453.0019       1276.9371      -1.5102965       7.6404120       6578.1306    
   2     166.00000       6451.4871       1284.5766      -1.5193318       7.6386186       6578.1322    
   2     167.00000       6449.9633       1292.2143      -1.5283649       7.6368144       6578.1338    
   2     168.00000       6448.4304       1299.8502      -1.5373959       7.6349995       6578.1354    
   2     169.00000       6446.8885       1307.4843      -1.5464247       7.6331740       6578.1370    
   2     170.00000       6445.3375       1315.1166      -1.5554514       7.6313377       6578.1386    
   2     171.00000       6443.7776       1322.7470      -1.5644759       7.6294908       6578.1402    
