0.060300,-0.975000
0.060400,0.050100
0.060500,0.050200
0.060600,0.050300
0.060700,0.050400
0.060800,0.050500
0.060900,0.050600
0.061000,0.050700
0.061100,0.050800
0.061200,0.050900
0.061300,0.051000
0.061400,0.051100
0.061500,0.051200
0.061600,0.051300
0.061700,0.051400
0.061800,0.051500
0.061900,0.051600
0.062000,0.051700
0.062100,0.051800
0.062200,0.051900
0.062300,0.052000
0.062400,0.052100
0.062500,0.052200
0.062600,0.052300
0.062700,0.052400
0.062800,0.052500
0.062900,0.052600
0.063000,0.052700
0.063100,0.052800
0.063200,0.052900
0.063300,0.053000
0.063400,0.053100
0.063500,0.053200
0.063600,0.053300
0.063700,0.053400
0.063800,0.053500
0.063900,0.053600
0.064000,0.053700
0.064100,0.053800
0.064200,0.053900
0.064300,0.054000
0.064400,0.054100
0.064500,0.054200
0.064600,0.054300
0.064700,0.054400
0.064800,0.054500
0.064900,0.054600
0.065000,0.054700
0.065100,0.054800
0.065200,0.054900
0.065300,0.055000
0.065400,0.055100
0.065500,0.055200
0.065600,0.055300
0.065700,0.055400
0.065800,0.055500
0.065900,0.055600
0.066000,0.055700
0.066100,0.055800
0.066200,0.055900
0.066300,0.056000
0.066400,0.056100
0.066500,0.056200
0.066600,0.056300
0.066700,0.056400
0.066800,0.056500
0.066900,0.056600
0.067000,0.056700
0.067100,0.056800
0.067200,0.056900
0.067300,0.057000
0.067400,0.057100
0.067500,0.057200
0.067600,0.057300
0.067700,0.057400
0.067800,0.057500
0.067900,0.057600
0.068000,0.057700
0.068100,0.057800
0.068200,0.057900
0.068300,0.058000
0.068400,0.058100
0.068500,0.058200
0.068600,0.058300
0.068700,0.058400
0.068800,0.058500
0.068900,0.058600
0.069000,0.058700
0.069100,0.058800
0.069200,0.058900
0.069300,0.059000
0.069400,0.059100
0.069500,0.059200
0.069600,0.059300
0.069700,0.059400
0.069800,0.059500
0.069900,0.059600
-0.965000,0.059700
0.980000,0.059800
0.990000,0.059900
1.000000,0.060000
1.010000,0.060100
1.020000,0.060200
1.030000,0.060300
1.040000,0.060400
1.050000,0.060500
1.060000,0.060600
1.070000,0.060700
1.080000,0.060800
1.090000,0.060900
1.100000,0.061000
1.110000,0.061100
1.120000,0.061200
1.130000,0.061300
1.140000,0.061400
1.150000,0.061500
1.160000,0.061600
1.170000,0.061700
1.180000,0.061800
1.190000,0.061900
1.200000,0.062000
1.210000,0.062100
1.220000,0.062200
1.230000,0.062300
1.240000,0.062400
1.250000,0.062500
1.260000,0.062600
1.270000,0.062700
1.280000,0.062800
1.290000,0.062900
1.300000,0.063000
1.310000,0.063100
1.320000,0.063200
1.330000,0.063300
1.340000,0.063400
1.350000,0.063500
1.360000,0.063600
1.370000,0.063700
1.380000,0.063800
1.390000,0.063900
1.400000,0.064000
1.410000,0.064100
1.420000,0.064200
1.430000,0.064300
1.440000,0.064400
1.450000,0.064500
1.460000,0.064600
1.470000,0.064700
1.480000,0.064800
1.490000,0.064900
1.500000,0.065000
1.510000,0.065100
1.520000,0.065200
1.530000,0.065300
1.540000,0.065400
1.550000,0.065500
1.560000,0.065600
1.570000,0.065700
1.580000,0.065800
1.590000,0.065900
1.600000,0.066000
1.610000,0.066100
1.620000,0.066200
1.630000,0.066300
1.640000,0.066400
1.650000,0.066500
1.660000,0.066600
1.670000,0.066700
1.680000,0.066800
1.690000,0.066900
1.700000,0.067000
1.710000,0.067100
1.720000,0.067200
1.730000,0.067300
1.740000,0.067400
1.750000,0.067500
1.760000,0.067600
1.770000,0.067700
1.780000,0.067800
1.790000,0.067900
1.800000,0.068000
1.810000,0.068100
1.820000,0.068200
1.830000,0.068300
1.840000,0.068400
1.850000,0.068500
1.860000,0.068600
1.870000,0.068700
1.880000,0.068800
1.890000,0.068900
1.900000,0.069000
1.910000,0.069100
1.920000,0.069200
1.930000,0.069300
1.940000,0.069400
1.950000,0.069500
1.960000,0.069600
1.970000,0.069700
1.980000,0.069800
1.990000,0.069900
2.000000,-0.965000
